Order Number,Order Date,Net Amount,Line Number,Part Description,Unit Cost,Order Quantity,Line Cost,Vendor ID,Vendor Name,Location Name
TSF/06814     ,21/03/2024,7215,3,TRAINING COURSES - EXTERNAL                                 ,"1,351.00",1,1351,14346       ,Merseyside Fire & Rescue Auth ,TRAINING OPERATIONS                                         
TSF/06814     ,21/03/2024,7215,4,TRAINING COURSES - EXTERNAL                                 ,"2,515.00",1,2515,14346       ,Merseyside Fire & Rescue Auth ,TRAINING OPERATIONS                                         
TSF/06883     ,28/03/2024,5101.2,1,TRAINING COURSES - EXTERNAL                                 ,212.55,24,5101.2,22273       ,Emphasis Training Limited     ,TRAINING OPERATIONS                                         
TSF/05989     ,06/02/2024,6629.33,1,"PROFESSIONAL SERVICES, EVENTS ORGANISATION                  ","6,629.33",1,6629.33,22472       ,Sharpstone Skinner Ltd        ,TRAINING PERFORMANCE                                        
WGS/00005     ,29/01/2024,6460,1,DEC AND RR ENERGY CERTIFICATES                              ,1.00,189,189.1,20226       ,ENERGY TEAM (UK) LTD          ,PROPERTY SERVICES MANAGEMENT & ADMIN                        
WGS/00005     ,29/01/2024,6460,2,DEC AND RR ENERGY CERTIFICATES                              ,1.00,800,800,20226       ,ENERGY TEAM (UK) LTD          ,PROPERTY SERVICES MANAGEMENT & ADMIN                        
WGS/00005     ,29/01/2024,6460,3,DEC AND RR ENERGY CERTIFICATES                              ,1.00,"5,471",5470.9,20226       ,ENERGY TEAM (UK) LTD          ,PROPERTY SERVICES MANAGEMENT & ADMIN                        
WHK/00010     ,10/01/2024,6410.62,1,APPLIANCE BAY DOOR REPLACEMENT AT HOLLOWAY BARNET AND LEYTON,1.00,"6,411",6410.62,20978       ,Haringey Council              ,PROPERTY SERVICES MANAGEMENT & ADMIN                        
TSF/06211     ,19/02/2024,8343.65,1,ESTATES PROFESSIONAL SERVICES-CALL OFF FEES - SANDERSON WEAT,"8,343.65",1,8343.65,22402       ,Sanderson Weatherall LLP      ,PROPERTY - STRATEGY                                         
TSF/06651     ,08/03/2024,9403.56,1,AGENCY WORKERS - FRS (HAYS)   INITIAL PLACEMENT             ,"9,403.56",1,9403.56,20575       ,HAYS SPECIALIST RECRUITMENT   ,PROPERTY - STRATEGY                                         
TSF/06604     ,06/03/2024,5200,1,BLUES AND TWOS - FITTING NEW  EQUIPMENT                     ,400.00,13,5200,13250       ,Pullman Motors Engineering    ,PROCUREMENT VEHICLE SCHEME MANAGEMENT (1 US)                
PGS/13580     ,17/01/2024,7454.4,1,PAS 18 PURIFIER ASSEMBLY                                    ,"3,427.20",2,6854.4,12800       ,GAS & AIR SERVICES (UK)       ,PEG CROYDON GENERAL PURCHASING                              
PGS/13580     ,17/01/2024,7454.4,2,FITTING OF THE ABOVE                                        ,600.00,1,600,12800       ,GAS & AIR SERVICES (UK)       ,PEG CROYDON GENERAL PURCHASING                              
PGS/13614     ,14/02/2024,5978,1,HOSE COUPLING 45MM (WITHOUT) GROOVE FRAGL001                ,29.89,100,2989,6221        ,WALTER FRANK & SONS LIMITED   ,PEG CROYDON GENERAL PURCHASING                              
PGS/13614     ,14/02/2024,5978,2,HOSE COUPLING 45MM (WITH GROOVE) FRALCD007                  ,29.89,100,2989,6221        ,WALTER FRANK & SONS LIMITED   ,PEG CROYDON GENERAL PURCHASING                              
PGS/13641     ,11/03/2024,7206.2,1,BOOSTER YELLOW HOSEREEL       18.3M X 22MM 0715484          ,357.51,20,7150.2,16060       ,CMT                           ,PEG CROYDON GENERAL PURCHASING                              
PGS/13641     ,11/03/2024,7206.2,2,LOCKING MALE ENDS                                           ,56.00,1,56,16060       ,CMT                           ,PEG CROYDON GENERAL PURCHASING                              
